Book ID,Title,Author,Image URL,Book URL,Description,Age,Genres
451,Ալիսիա Կիրակոսյանի քնարերգությունը,Աելիտա Դոլուխանյան,https://zangakbookstore.am/media/products/300x0/d8df2cc3657ae5eab70d7b5dd1d9c1c5.jpg,https://zangakbookstore.am/alisia-kirakosyani-qnarergutyuny,"Գիրքն առաջին ամբողջական ուսումնասիրությունն է հայերենով, ռուսերեն հավելվածով՝ նվիրված մեր ժամանակների նշանավոր բանաստեղծուհի Ալիսիա Կիրակոսյանի ստեղծագործությանը: Այն հասցեագրված է գրականագետներին, պոեզիայի աշխարհը պաշտող ուսանողությանը, ընթերցողական լայն լսարանին:",16.0,"Պոեզիա, Ժամանակակից"
452,Դադիվանուց ժամագիրք,Արսեն Ներսես,https://zangakbookstore.am/media/products/300x0/b6902476cb3c83b3b05d440115137fc9.jpeg,https://zangakbookstore.am/dadivanuts-zhamagirq,,16.0,Unknown
453,Երբ երազն անհետացավ,Նարեկ Թոփուզյան,https://zangakbookstore.am/media/products/300x0/2529af9d2b6c9d6d5840b878344ddae8.jpeg,https://zangakbookstore.am/erb-erazn-anhetatsav,,16.0,Unknown
454,Լեզվի ծայրին,Կարեն Ղարսլյան,https://zangakbookstore.am/media/products/300x0/b8f0f2a3ba9eb3b2e25823dcee5cdf91.jpeg,https://zangakbookstore.am/lezvi-tsayrin,,16.0,Unknown
455,Կիսաճանապարհին,Գոհար Եղիազարյան,https://zangakbookstore.am/media/products/300x0/cdea5a002764e2e007f25e30153e8a39.jpeg,https://zangakbookstore.am/kisachanaparhin,,16.0,Unknown
456,Կահիրեի հանճարեղ խարդախը,Ադել Քամել,https://zangakbookstore.am/media/products/300x0/4f55730faa320172947fdfd8c8d154c4.jpeg,https://zangakbookstore.am/kahirei-hancharekh-khardakhy,,16.0,Unknown
457,Մեջքով երազի քո կեսին հենված,Վահրամ Մարտիրոսյան,https://zangakbookstore.am/media/products/300x0/7152a29e71a8f16da7327ef7c52843ac.jpeg,https://zangakbookstore.am/mejqov-erazi-qo-kesin-henvats,,16.0,Unknown
458,Սոլարիս,Ստանիսլավ Լեմ,https://zangakbookstore.am/media/products/300x0/74200f94236e2dec50fdea32aeb8c220.jpg,https://zangakbookstore.am/solaris-2,,16.0,Unknown
459,Կորած սերունդ,Հուսիկ Արա,https://zangakbookstore.am/media/products/300x0/e84ca3b4a8e0e51570c335c6c26aaad8.jpeg,https://zangakbookstore.am/korats-serund,,16.0,Unknown
460,Իժերի կծիկը,Ֆրանսուա Մորիակ,https://zangakbookstore.am/media/products/300x0/0213a6883f2e177a6de4d11b3fb84a57.jpeg,https://zangakbookstore.am/izheri-ktsiky,,16.0,Unknown
461,Իմ գրադարանը․ Մուրացան․ Առաքյալը,Մուրացան,https://zangakbookstore.am/media/products/300x0/cdf9848e2232b9b7a5429461091a03a4.jpg,https://zangakbookstore.am/im-gradarany-muratsan-araqyaly,"«Առաքյալը» վիպակում Մուրացանը պատկերում է երեք տարբեր աշխարհների՝ իր ժամանակի ուսանողական միջավայրի, հայ գյուղի տխուր իրականության և թիֆլիսյան ճոխ կյանքի հակադրությունը: Այդ աշխարհներից ամեն մեկը յուրովի է ազդում ստեղծագործության հերոսի՝ Կամսարյանի վրա՝ բացահայտելով նրա հոգևոր սնանկությունն ու տոկունության բացակայությունը՝ հակառակ իր ստացած կրթությանը: Զուգահեռաբար վիպակը ներկայացնում է նաև տարբեր սոցիալական խավերի հոգեբանությունն ու հայացքները:",12.0,"Դրամա, Կատակերգություն"
462,Հրետանավորների օրագիրը,Ալբերտ Մկրտչյան,https://zangakbookstore.am/media/products/300x0/fe7d50687390a5b7267e92b31b52a412.jpeg,https://zangakbookstore.am/hretanavorneri-oragiry,,16.0,Unknown
463,Բենջըմին Բաթընի առանձնահատուկ դեպքը,Ֆրենսիս Սքոթ Ֆիցջերալդ,https://zangakbookstore.am/media/products/300x0/eda7ef0f5d133e5eae6f90193d2026ef.jpeg,https://zangakbookstore.am/benjymin-batyni-arandznahatuk-depqy,,16.0,Unknown
464,Երևան-Փարիզը միայն չվերթ չէ,Անի Միրզոյան,https://zangakbookstore.am/media/products/300x0/aaf1b2feec9dcf15e8b4a079116aab4b.jpeg,https://zangakbookstore.am/erevan-parizy-miayn-chvert-che,,16.0,Unknown
465,Հայը,Անի Միրզոյան,https://zangakbookstore.am/media/products/300x0/bca15d673570e69bb7eb15499b151c42.jpeg,https://zangakbookstore.am/hayy,,16.0,Unknown
466,Երբ ես,Զարա Բաբայան,https://zangakbookstore.am/media/products/300x0/3c2e1f5fe5714b4a8c15f567450e7562.jpeg,https://zangakbookstore.am/erb-es,"«Երբ ես…» պատմությունը բացահայտում է մի տղայի անսովոր ներաշխարհը՝ իր և իրեն շրջապատող աշխարհի ընկալումներով, որոնք բոլորովին տարբերվում են այլ մարդկանց ընկալումներից։ «Աուտիզմ» և նմանատիպ այլ տերմիններով աշխարհը փորձում է վերացնել այդպիսի մարդկանց անսովոր մտածելակերպն ու յուրահատուկ աշխարհայացքը:

Այս ստեղծագործությունը կմղի մտածել, թե որտեղ է «առողջության» և «հիվանդության» սահմանը, «նորմալի» և նրա սահմանը, ինչը առօրյա գիտակցությունը համարում է շեղում նորմայից:",16.0,"Դրամա, Ֆանտաստիկա"
467,Մեծ անկում։ Պետեր Հանդքե,Պետեր Հանդքե,https://zangakbookstore.am/media/products/300x0/f621129a94457e5945ed41fd003fa828.jpeg,https://zangakbookstore.am/mets-ankum-1,,16.0,Unknown
468,Փրկիչը տարեկանի արտում։ 2022,Ջերոմ Դ․ Սելինջեր,https://zangakbookstore.am/media/products/300x0/ca060891c9a809e4045410fe12388b6d.jpeg,https://zangakbookstore.am/prkichy-tarekani-artum-1,,14.0,Unknown
469,Տրտմության ֆիզիկան,Գեորգի Գոսպոդինով,https://zangakbookstore.am/media/products/300x0/3992920f56055470398af4826736c231.jpg,https://zangakbookstore.am/trtmutyan-fizikan,"Վեպի հերոսը հին հունական դիցաբանական հերոսի՝ Մինոտավրոսի պես խճճվում է իր ընտանիքի պատմությունների լաբիրինթոսում։ Այդ պատմության թելն անցնում է ոլորապտույտ միջանցքներով, մտնում անհամար սենյակներ, որոնցում միախառնվում են անցյալն ու ներկան, առասպելն ու փաստագրված իրականությունը։ Թռչելով ժամանակաշրջանից ժամանակաշրջան, համադրելով ու հակադրելով իրարամերժ տեսակետներ՝ հեղինակը բացահայտում է արեւելաեվրոպացիների մտածելակերպը, 2-րդ աշխարհամարտի հետեւանքներն ու Բուլղարիայի կոմունիստական բյուրոկրատիայի դեմքը։

Անհավանական հուզիչ կամ անսովոր զվարճալի այս վեպը նոր տեսակի ընթերցանության փորձ է պարգեւում։ Ընթերցողը հետեւում է արտասովոր պատումներին, ցատկում ժամանակաշրջաններով, խճողվում հերոսների ճակատագրերի մեջ եւ խճճվում ճիշտ այնպես, ինչպես վեպի գլխավոր խորհրդանիշը՝ Մինոտավրոսը՝ կյանքի ու հանգամանքների լաբիրինթոսում։

Այս վեպը կարեկցանքի եւ դրա անհետացման, մարդու մեջ փակված տխուր հրեշի մասին է։",16.0,"Կատակերգություն, Դրամա"
470,Հայրենիք,Ֆերնանդո Արամբուրու,https://zangakbookstore.am/media/products/300x0/af0129fb39f9d2e934c4e54688fb7e54.jpg,https://zangakbookstore.am/hayreniq,"Ֆերնանդո Արամբուրուն «Հայրենիք» վեպը գրել է, երբ բասկյան ETA ահաբեկչական խմբավորումը հայտարարել է զինված պայքարը դադարեցնելու մասին։ Գրողը ցանկացել է պարզել, թե այդ ողբերգական ժամանակաշրջանում ի՞նչ է պատահել մարդկանց հետ, ինչո՞ւ էին շատերն աջակցում սպանություններին, համակրում բռնարարներին։ Ինչո՞ւ էին երկչոտաբար լռում նրանք, ովքեր համաձայն չէին:

Վեպի առանցքում երկու բասկ ընտանիքների հարաբերություններն են Սան Սեբաստիանի արվարձանում։ Արամբուրուն, ինքն էլ ծնված լինելով այստեղ, ներկայացնում է անկախության համար պայքարի ահաբեկչական մեթոդները, որոնք թշնամություն են սերմանում երկու մտերիմ ընտանիքների միջև և խեղում են շատերի ճակատագրերը։ Նաև ցուցադրում է իսպանական կենտրոնական իշխանության դաժան պատասխանը բասկերի բարձրացրած խնդիրներին։ Հեղինակը հակամարտության որևէ կողմին չի արդարացնում կամ դատապարտում։ Նա ի ցույց է դնում մարդկանց ողբերգությունն ու դա հաղթահարելու ճանապարհը։",16.0,"Դրամա, Դետեկտիվ"
471,Ս.,Ջոն Ափդայք,https://zangakbookstore.am/media/products/300x0/7f9d290a5d6c75e4bd82c20f1c46bb32.jpg,https://zangakbookstore.am/s,"«Ս.» վեպը Ջոն Ափդայքի թաքնված գանձերից է, որտեղ նամակագրության դասական հնարքի միջոցով գրողը վերհանում է կանացի հոգեբանության, խարդավանքի, տվայտանքների անհատակ խորքերը՝ միաժամանակ փայլուն ուրվագծելով անցյալ դարի ութսունականների ամերիկյան բարքերը և հրապուրանքն էզոթերիկ ուսմունքներով:",18.0,"Կատակերգություն, Դրամա"
